feature_name,importance
DPC_QC,0
DPC_QD,0
2_framed_TDE.CGG,0
DPC_RH,0
DPC_SV,0
DPC_SS,0
DPC_SK,0
DPC_SI,0
DPC_SH,0
DPC_SE,0
DPC_RY,0
DPC_RV,0
DPC_RM,0
2_framed_TDE.CCC,0
DPC_RI,0
DPC_RF,0
DPC_QF,0
DPC_RE,0
DPC_QW,0
2_framed_TDE.CCG,0
DPC_QT,0
2_framed_TDE.CGA,0
DPC_QR,0
DPC_QP,0
DPC_QN,0
DPC_QM,0
DPC_QK,0
DPC_QH,0
DPC_GH,0
